index_code,date,open,close,low,high,volume,money,change,label
300,2008/5/15,4006.66,3948.09,3948.06,4038.85,50772975,81795877187,-0.6965,3936.12
300,2008/5/16,3948.03,3936.12,3882.9,3982.22,39721752,66279363920,-0.3032,3914.07
300,2008/5/19,3926.31,3914.07,3865.5,3936.28,29709581,49755651499,-0.5602,3710.82
300,2008/5/20,3911.1,3710.82,3698.55,3946.44,39702629,64572032482,-5.1928,3783.05
300,2008/5/21,3668.18,3783.05,3591.57,3801.07,43596162,69179112266,1.9465,3711.44
300,2008/5/22,3732.64,3711.44,3704.16,3783.85,40742717,66281212014,-1.8929,3675.15
300,2008/5/23,3697.89,3675.15,3629.01,3741.06,33440431,52530762851,-0.9778,3559.22
300,2008/5/26,3643.01,3559.22,3555.76,3643.01,28180190,45524374429,-3.1544,3576.2
300,2008/5/27,3549.99,3576.2,3533.47,3594.66,24762693,39856280158,0.4771,3676.23
300,2008/5/28,3583.28,3676.23,3561.73,3698,31034914,49994772624,2.7971,3580.87
300,2008/5/29,3666.2,3580.87,3578.73,3677.02,29422740,46589022223,-2.594,3611.33
300,2008/5/30,3585.6,3611.33,3552.66,3620.23,28590847,46886682679,0.8506,3625.83
300,2008/6/2,3600.23,3625.83,3580.58,3650.48,28253358,41966896768,0.4015,3614.11
300,2008/6/3,3624.57,3614.11,3585.12,3641.43,34735141,48796407585,-0.3232,3546.92
300,2008/6/4,3601.06,3546.92,3513.64,3605.06,29417653,42963714390,-1.8591,3512.14
300,2008/6/5,3529.98,3512.14,3487.79,3542.24,23989279,36565913535,-0.9806,3489.5
300,2008/6/6,3519.12,3489.5,3470.56,3532.3,20944229,30298595287,-0.6446,3206.56
300,2008/6/10,3344.45,3206.56,3188.8,3352.32,32949961,45818267251,-8.1083,3140.3
300,2008/6/11,3155.94,3140.3,3097.4,3181.82,29409735,40596532584,-2.0664,3084.63
300,2008/6/12,3123.64,3084.63,3022.88,3148.74,31454109,42817386727,-1.7728,2979.12
300,2008/6/13,3087.34,2979.12,2975.66,3108.99,25319837,33193994622,-3.4205,2952.24
300,2008/6/16,2981.08,2952.24,2900.07,3012.99,26813794,33731835264,-0.9023,2842.68
300,2008/6/17,2950.4,2842.68,2820.64,2977.89,26463778,32031255853,-3.7111,2991.27
300,2008/6/18,2820.24,2991.27,2759.11,3007.18,42560095,52826656390,5.2271,2773.08
300,2008/6/19,2967.4,2773.08,2768.23,2967.4,36319039,45264911721,-7.2942,2849.67
300,2008/6/20,2795.47,2849.67,2691.87,2946.94,51675905,65259567858,2.7619,2789.94
300,2008/6/23,2798.43,2789.94,2771.36,2845.48,26631493,32382379598,-2.096,2851.92
300,2008/6/24,2775.69,2851.92,2770.99,2865.9,31792456,38885761934,2.2216,2969.54
300,2008/6/25,2844.92,2969.54,2834.95,2973.17,42425261,51619342913,4.1242,2980.91
300,2008/6/26,2964.52,2980.91,2922.79,3010.28,42599312,52508562502,0.3829,2816.02
300,2008/6/27,2886.18,2816.02,2787.25,2899.84,40886556,49324841031,-5.5315,2791.82
300,2008/6/30,2782.84,2791.82,2747.61,2834.27,25295406,31502446060,-0.8594,2698.35
300,2008/7/1,2799.2,2698.35,2690.18,2809.38,28851585,35242551782,-3.348,2699.6
300,2008/7/2,2702.63,2699.6,2670.06,2745.94,27916365,35126248114,0.0463,2760.61
300,2008/7/3,2654.48,2760.61,2617.26,2807.68,45660305,58808144277,2.26,2741.85
300,2008/7/4,2751.21,2741.85,2716.02,2783.85,37905010,47363589936,-0.6796,2882.76
300,2008/7/7,2747.61,2882.76,2747.61,2890.99,52732024,63284782084,5.1392,2901.84
300,2008/7/8,2900.57,2901.84,2841.07,2939.14,54248078,67887147510,0.6619,3015.13
300,2008/7/9,2927,3015.13,2927,3015.27,69356968,85846257404,3.9041,2973.73
300,2008/7/10,2970.98,2973.73,2950.2,3056.91,61649554,77643542657,-1.3731,2953.5
300,2008/7/11,2962.86,2953.5,2913.87,2988.2,44287101,55085357605,-0.6803,2975.87
300,2008/7/14,2927.24,2975.87,2917.02,2996.59,34575043,43920558758,0.7574,2852.98
300,2008/7/15,2987.06,2852.98,2849.2,2997.67,47292759,57118257308,-4.1296,2745.6
300,2008/7/16,2818.76,2745.6,2702.66,2824.88,39403115,45361333542,-3.7638,2718.07
300,2008/7/17,2790.26,2718.07,2705.81,2812.99,32687335,38054364882,-1.0027,2815.46
300,2008/7/18,2746.54,2815.46,2690.07,2818.06,40203402,47213298888,3.5831,2911.05
300,2008/7/21,2792.83,2911.05,2780.28,2915.29,45119577,54938055539,3.3952,2904.74
300,2008/7/22,2905.28,2904.74,2890.25,2931.45,38814976,47781613233,-0.2168,2883.32
300,2008/7/23,2923.05,2883.32,2879.19,2941.97,38821233,46949545125,-0.7374,2977.36
300,2008/7/24,2905.04,2977.36,2902.98,2979.75,48538665,60255656982,3.2615,2939.2
300,2008/7/25,2939.32,2939.2,2916.68,2967.72,40571081,47706187738,-1.2817,2960.85
300,2008/7/28,2959.11,2960.85,2946.49,2997.6,39308640,47089423706,0.7366,2905.63
300,2008/7/29,2921.25,2905.63,2881.05,2921.25,36036275,42192023708,-1.865,2884.38
300,2008/7/30,2940.02,2884.38,2866.03,2949.94,29810800,34223911942,-0.7313,2805.21
300,2008/7/31,2894.25,2805.21,2804.7,2899.07,27940966,31179208420,-2.7448,2840.79
300,2008/8/1,2786.12,2840.79,2748.75,2868.68,34031491,39748408655,1.2684,2773.15
300,2008/8/4,2816.94,2773.15,2767.53,2832.9,22782324,27440272999,-2.381,2703.08
300,2008/8/5,2780.76,2703.08,2695.37,2792.74,30469235,34770819668,-2.5267,2721.69
300,2008/8/6,2723.52,2721.69,2679.66,2749.1,27404022,31744599201,0.6885,2720.44
300,2008/8/7,2717.66,2720.44,2683.41,2747.88,23370439,26661008775,-0.0459,2591.46
300,2008/8/8,2719.38,2591.46,2581.81,2719.38,30894581,33617694686,-4.7411,2456.81
300,2008/8/11,2579.8,2456.81,2442.79,2580.72,32120206,32454532457,-5.1959,2444.16
300,2008/8/12,2431.38,2444.16,2413.6,2474.32,24191944,24459629832,-0.5149,2444.67
300,2008/8/13,2427.5,2444.67,2369.58,2466.09,27551711,27480615871,0.0209,2443.51
300,2008/8/14,2429.98,2443.51,2410.49,2461.24,20157236,21156177499,-0.0474,2447.61
300,2008/8/15,2440.39,2447.61,2412.95,2479.15,20422261,21296936036,0.1678,2313.4
300,2008/8/18,2451.31,2313.4,2312.95,2452.63,23623106,22662870912,-5.4833,2348.47
300,2008/8/19,2285.51,2348.47,2273.89,2356.19,19477106,18407578069,1.516,2532.94
300,2008/8/20,2332.39,2532.94,2312.18,2533.3,45043415,44564422655,7.8549,2443.98
300,2008/8/21,2494.26,2443.98,2438.86,2535.86,37518040,39651327296,-3.5121,2404.93
300,2008/8/22,2421.25,2404.93,2362.63,2437.43,26298241,26183849138,-1.5978,2400.55
300,2008/8/25,2408.03,2400.55,2373.76,2439.91,18643190,18965202140,-0.1821,2331.53
300,2008/8/26,2370.53,2331.53,2306.94,2390.66,23741937,22262896076,-2.8752,2325.29
300,2008/8/27,2322.54,2325.29,2291.35,2367.72,23862584,23579970667,-0.2676,2335.86
300,2008/8/28,2325.26,2335.86,2316.68,2363.56,20400291,21711091860,0.4546,2391.64
300,2008/8/29,2347.4,2391.64,2339.52,2418.05,28877845,29000899630,2.388,2309.17
300,2008/9/1,2372.64,2309.17,2297.02,2372.64,21152803,21384882095,-3.4483,2285.41
300,2008/9/2,2292.69,2285.41,2268,2309.21,18440498,18645029580,-1.0289,2245.96
300,2008/9/3,2279.6,2245.96,2219.56,2296.03,23749474,24066625119,-1.7262,2251.15
300,2008/9/4,2238.65,2251.15,2216.11,2270.41,18984780,18548580309,0.2311,2183.43
300,2008/9/5,2193.04,2183.43,2172.94,2221.09,21654480,19709566302,-3.0082,2126.52
300,2008/9/8,2189.82,2126.52,2119.12,2198.76,22186554,20114131884,-2.6064,2139.15
300,2008/9/9,2135.22,2139.15,2111.4,2150.99,17624298,15480632761,0.5939,2143.18
300,2008/9/10,2124.97,2143.18,2099.23,2181.25,22057844,20307095402,0.1884,2072.13
300,2008/9/11,2135.45,2072.13,2067.25,2142,22176781,20678010831,-3.3152,2077.85
300,2008/9/12,2071.06,2077.85,2066.44,2102.98,19197020,17652324498,0.2761,2000.65
300,2008/9/16,2050.32,2000.65,1987.3,2050.32,33563261,28769300455,-3.7154,1929.14
300,2008/9/17,1981.25,1929.14,1923.55,2003.91,32862242,26988614854,-3.5743,1895.99
300,2008/9/18,1876.96,1895.99,1804.77,1936.73,47820263,36844924114,-1.7184,2073.11
300,2008/9/19,2065.78,2073.11,2046.22,2073.11,36525404,32104719707,9.3418,2207.61
300,2008/9/22,2228.37,2207.61,2130.31,2258.42,101993873,98415575949,6.4878,2123.48
300,2008/9/23,2141.6,2123.48,2118.92,2180.37,78365617,69516678145,-3.8109,2138.85
300,2008/9/24,2072.65,2138.85,2050.97,2139.22,45328180,40183637783,0.7238,2223.53
300,2008/9/25,2143.73,2223.53,2139.62,2256.27,74237912,71758274921,3.9591,2243.66
300,2008/9/26,2234.46,2243.66,2192.13,2257.16,59429943,59518096758,0.9053,2128.7
300,2008/10/6,2206.56,2128.7,2128.27,2206.56,45575264,41827343311,-5.1238,2102.45
300,2008/10/7,2043.92,2102.45,2024.65,2136.12,43065325,41512000958,-1.2331,2022.88
300,2008/10/8,2041.99,2022.88,2000.52,2073.07,36874700,34689894735,-3.7846,1995.3
300,2008/10/9,2059.58,1995.3,1993.01,2063.3,33582311,31760285142,-1.3634,1906.96
300,2008/10/10,1913.27,1906.96,1881.67,1938.21,39151593,32924106745,-4.4274,1985.49
300,2008/10/13,1889.75,1985.49,1841.53,1985.63,43538120,37606423760,4.1181,1934.62
300,2008/10/14,2054.41,1934.62,1934.46,2060.49,54331946,48975116647,-2.5621,1914.36
300,2008/10/15,1911.03,1914.36,1892.02,1930.63,31892398,26555892254,-1.0472,1820.9
300,2008/10/16,1833.48,1820.9,1818.93,1866.9,40529648,32493846831,-4.882,1833.26
300,2008/10/17,1837.91,1833.26,1805.67,1851.33,28715420,23017436110,0.6788,1896.73
300,2008/10/20,1828.41,1896.73,1802.09,1899.35,33277152,28435447591,3.4621,1881.41
300,2008/10/21,1901.24,1881.41,1880.52,1928.19,38908395,33588996418,-0.8077,1833.32
300,2008/10/22,1854.6,1833.32,1832.45,1887.31,32968572,26562835681,-2.5561,1834.78
300,2008/10/23,1794.68,1834.78,1779.13,1836.41,35758654,29078802729,0.0796,1781.6
300,2008/10/24,1831.46,1781.6,1769.11,1840.88,32980668,27101012205,-2.8984,1654.67
300,2008/10/27,1746.67,1654.67,1652.79,1746.67,36441847,27867517905,-7.1245,1705.82
300,2008/10/28,1614.62,1705.82,1607.67,1716.31,46792804,36435875520,3.0912,1658.22
300,2008/10/29,1723.23,1658.22,1657.65,1731.26,38869488,31224265101,-2.7904,1697.66
300,2008/10/30,1669.97,1697.66,1646.34,1723.93,41284292,32165805381,2.3785,1663.66
300,2008/10/31,1688.09,1663.66,1655.09,1696.65,28314534,21281902723,-2.0028,1653.54
300,2008/11/3,1648.56,1653.54,1643.42,1684.56,25381097,19514009916,-0.6083,1627.76
300,2008/11/4,1646.2,1627.76,1606.73,1648.45,26100165,18984761503,-1.5591,1691.42
300,2008/11/5,1641.26,1691.42,1641.26,1714.66,42418210,31500415037,3.9109,1649.78
300,2008/11/6,1648.13,1649.78,1638.34,1661.44,30784179,21547045143,-2.4618,1677.83
300,2008/11/7,1618.75,1677.83,1612.74,1690.1,31521590,23620464927,1.7002,1801.67
300,2008/11/10,1714.12,1801.67,1714.12,1803.12,63948859,47322292085,7.381,1781.36
300,2008/11/11,1795.3,1781.36,1778.33,1824.93,66072851,49194274324,-1.1273,1801.82
300,2008/11/12,1758.48,1801.82,1754.29,1806.23,44087960,34453792525,1.1486,1874.08
300,2008/11/13,1777.03,1874.08,1765.64,1891.94,83234552,64988756213,4.0104,1943.65
300,2008/11/14,1893.31,1943.65,1874.93,1943.65,91168717,73429585039,3.7122,1987.22
300,2008/11/17,1934.74,1987.22,1919.97,1987.22,87836626,70919184237,2.2417,1839.82
300,2008/11/18,1974.38,1839.82,1831.76,1994.82,97278353,76165748641,-7.4174,1953.16
300,2008/11/19,1831.6,1953.16,1823.27,1959.52,82117408,64838117216,6.1604,1932.43
300,2008/11/20,1916.7,1932.43,1900.27,1976.95,83187038,66919038879,-1.0614,1920.73
300,2008/11/21,1872.27,1920.73,1835.09,1968.89,83049329,66124274844,-0.6055,1837.64
300,2008/11/24,1913.99,1837.64,1835.86,1923.93,50561517,39794620401,-4.326,1834.29
300,2008/11/25,1870.06,1834.29,1801.56,1883.1,42814590,34629652337,-0.1823,1843.49
300,2008/11/26,1832.11,1843.49,1815.02,1865.65,45565635,34732301415,0.5016,1870.47
300,2008/11/27,1961.89,1870.47,1870.05,1969.02,88008322,71753358088,1.4635,1829.92
300,2008/11/28,1851.1,1829.92,1815.45,1866.26,51590660,40648514423,-2.1679,1864.2
300,2008/12/1,1823.77,1864.2,1799.84,1864.3,48386333,38237160240,1.8733,1868.63
300,2008/12/2,1821.54,1868.63,1814.9,1891.13,61350235,48151924129,0.2376,1952.67
300,2008/12/3,1884.6,1952.67,1884.6,1952.67,85019144,67393273254,4.4974,1982.93
300,2008/12/4,1980.44,1982.93,1978.14,2046.47,119183441,98580218133,1.5497,2013.18
300,2008/12/5,1969.74,2013.18,1965.09,2014.2,74366326,59950691704,1.5255,2095.04
300,2008/12/8,2040.47,2095.04,2033.98,2095.47,107607131,89176050245,4.0662,2040.85
300,2008/12/9,2104.12,2040.85,2038.07,2107.6,92509814,77546690089,-2.5866,2096.39
300,2008/12/10,2028.51,2096.39,2014.28,2096.39,83271062,70751388012,2.7214,2046.34
300,2008/12/11,2087.43,2046.34,2043.62,2107.29,73556236,63777696206,-2.3874,1960.38
300,2008/12/12,2027.07,1960.38,1936.28,2038.19,67387266,54866552688,-4.2007,1975.03
300,2008/12/15,1991.55,1975.03,1941.05,2006.22,50451096,40756443942,0.7473,1994.45
300,2008/12/16,1956.99,1994.45,1919.87,1994.96,47924878,38552247941,0.9833,2001.42
300,2008/12/17,2002.03,2001.42,1995.65,2030.39,58685150,49120177368,0.3495,2045.1
300,2008/12/18,2001.05,2045.1,1982.43,2045.94,58429224,48455152683,2.1824,2052.11
300,2008/12/19,2037.37,2052.11,2033.11,2075.38,63311227,53410396118,0.3428,2017.55
300,2008/12/22,2050.77,2017.55,1993.33,2055.37,52949464,43843460414,-1.6841,1918.95
300,2008/12/23,2019.23,1918.95,1918.43,2019.23,63590464,50825766644,-4.8871,1887.07
300,2008/12/24,1893.22,1887.07,1872.65,1912.78,44201831,34210526666,-1.6613,1870.77
300,2008/12/25,1891.53,1870.77,1848.71,1902.71,39916834,30805996716,-0.8638,1862.1
300,2008/12/26,1868.34,1862.1,1850.5,1881.08,34560888,28536313731,-0.4634,1854.76
300,2008/12/29,1852.41,1854.76,1816.06,1861.3,35986873,29329563341,-0.3942,1833.44
300,2008/12/30,1852.95,1833.44,1824.53,1867.41,37584627,29628506787,-1.1495,1817.72
300,2008/12/31,1835.1,1817.72,1813.73,1844.42,35631355,27291914244,-0.8574,1882.96
300,2009/1/5,1848.33,1882.96,1837.84,1882.96,48187020,39217076790,3.5891,1942.8
300,2009/1/6,1880.67,1942.8,1873.01,1948.49,70974097,59262170581,3.178,1931.18
300,2009/1/7,1942.67,1931.18,1930.87,1959.25,59702167,50143418262,-0.5981,1887.99
300,2009/1/8,1894.66,1887.99,1873.65,1902.8,53446490,47210802398,-2.2365,1918.36
300,2009/1/9,1886.49,1918.36,1886.49,1923.42,47407216,41511211439,1.6086,1920.69
300,2009/1/12,1911.74,1920.69,1905.62,1947.08,54234156,46981492708,0.1215,1876.19
300,2009/1/13,1892.66,1876.19,1874.97,1908.2,49818137,40201464676,-2.3169,1955.24
300,2009/1/14,1873.63,1955.24,1873.63,1955.24,59283231,52658994886,4.2133,1954.87
300,2009/1/15,1935.39,1954.87,1930.3,1977.19,78943648,67144772684,-0.0189,1990.21
300,2009/1/16,1965.44,1990.21,1965.44,2026.65,96538633,84717648664,1.8078,2012.46
300,2009/1/19,2010.58,2012.46,1993.95,2052.19,81948177,69785530299,1.118,2025.19
300,2009/1/20,2006.53,2025.19,1986.06,2025.19,53259262,45640127686,0.6326,2021.71
300,2009/1/21,1993.67,2021.71,1988.24,2047.1,64117428,59914192082,-0.1718,2044.55
300,2009/1/22,2034.29,2044.55,2012.74,2048.48,58861947,53439127032,1.1297,2032.68
300,2009/1/23,2039.52,2032.68,2025.19,2054.33,57504109,49887828217,-0.5806,2057.06
300,2009/2/2,2052.44,2057.06,2029.72,2059.34,51453906,46126546742,1.1994,2108.91
300,2009/2/3,2056.79,2108.91,2049.89,2108.94,87640302,75554097848,2.5206,2166.41
300,2009/2/4,2118.56,2166.41,2117.02,2166.41,100888428,87192159423,2.7265,2150.97
300,2009/2/5,2164.55,2150.97,2135.67,2211.18,115100122,1.02E+11,-0.7127,2237.28
300,2009/2/6,2158.08,2237.28,2158.08,2240.02,106664904,95640063068,4.0126,2296.67
300,2009/2/9,2271.59,2296.67,2257.49,2307.91,129523670,1.20E+11,2.6546,2326.75
300,2009/2/10,2288.07,2326.75,2263.53,2327.1,116294548,1.08E+11,1.3097,2331.14
300,2009/2/11,2287.23,2331.14,2275.57,2381.19,147576637,1.45E+11,0.1887,2318.34
300,2009/2/12,2335.4,2318.34,2248.48,2344.66,119826218,1.16E+11,-0.5491,2399.06
300,2009/2/13,2321.56,2399.06,2307.09,2402.44,140409910,1.34E+11,3.4818,2462.25
300,2009/2/16,2421.19,2462.25,2397.18,2462.39,152346669,1.47E+11,2.6339,2385.29
300,2009/2/17,2460.57,2385.29,2384.79,2470.62,141014991,1.38E+11,-3.1256,2275.84
300,2009/2/18,2331.66,2275.84,2272.5,2369.05,115422062,1.12E+11,-4.5885,2298.41
300,2009/2/19,2295.65,2298.41,2259.59,2324.68,90853928,88398854014,0.9917,2344.32
300,2009/2/20,2300.81,2344.32,2276.3,2344.77,86632069,85247213566,1.9975,2410.48
300,2009/2/23,2333.81,2410.48,2307.92,2419.53,109465403,1.09E+11,2.8221,2301.85
300,2009/2/24,2376.7,2301.85,2294.52,2411.91,127017555,1.27E+11,-4.5066,2304.25
300,2009/2/25,2325.04,2304.25,2226.44,2337.42,107877528,1.09E+11,0.1043,2190.19
300,2009/2/26,2295.43,2190.19,2167.15,2332.35,102200385,1.02E+11,-4.95,2140.49
300,2009/2/27,2164.54,2140.49,2117.06,2186.82,87076415,80337456328,-2.2692,2164.67
300,2009/3/2,2123.37,2164.67,2112.34,2177.29,62746181,60877953675,1.1296,2142.15
300,2009/3/3,2109.84,2142.15,2100.64,2168.22,66167314,64109642424,-1.0403,2285.15
300,2009/3/4,2150.24,2285.15,2150.24,2290.94,110750033,1.06E+11,6.6755,2304.92
300,2009/3/5,2314.08,2304.92,2259.8,2340.37,131987347,1.29E+11,0.8652,2286.58
300,2009/3/6,2260.76,2286.58,2255.82,2313.2,85965450,85495320495,-0.7957,2202.53
300,2009/3/9,2302.01,2202.53,2198.54,2333.98,86555948,83758904259,-3.6758,2240.78
300,2009/3/10,2175.31,2240.78,2168.32,2241.24,56660449,55058099404,1.7366,2220.38
300,2009/3/11,2288.05,2220.38,2212.88,2292.4,70838676,70589122656,-0.9104,2215.7
300,2009/3/12,2208.04,2215.7,2156.6,2220.3,55700111,53843902595,-0.2108,2205.42
300,2009/3/13,2229.25,2205.42,2200.97,2250.24,54083094,54636247867,-0.464,2241.61
300,2009/3/16,2197.25,2241.61,2180.05,2247.11,48773854,48128301349,1.641,2322.4
300,2009/3/17,2244.11,2322.4,2239.67,2329.3,92980528,94028682141,3.6041,2332.65
300,2009/3/18,2335.42,2332.65,2328.86,2370.56,101870071,1.04E+11,0.4414,2382.56
300,2009/3/19,2337.52,2382.56,2331.26,2386.23,97318766,1.01E+11,2.1396,2379.84
300,2009/3/20,2389.89,2379.84,2343.27,2397.21,109396738,1.15E+11,-0.1142,2439.4
300,2009/3/23,2384.67,2439.4,2375.52,2448.35,116313049,1.28E+11,2.5027,2451.78
300,2009/3/24,2477.57,2451.78,2440.53,2483.83,111993525,1.22E+11,0.5075,2401.33
300,2009/3/25,2435.63,2401.33,2401.05,2472.94,95816660,1.05E+11,-2.0577,2479.79
300,2009/3/26,2407.76,2479.79,2379.95,2479.83,113249452,1.18E+11,3.2674,2498.93
300,2009/3/27,2501,2498.93,2481.69,2516.38,135368546,1.34E+11,0.7718,2484.49
300,2009/3/30,2501.31,2484.49,2471.37,2508.14,94151665,1.00E+11,-0.5778,2507.79
300,2009/3/31,2436.78,2507.79,2423.57,2507.9,95461752,1.07E+11,0.9378,2548.22
300,2009/4/1,2519.89,2548.22,2519.89,2566.54,126307625,1.37E+11,1.6122,2576.4
300,2009/4/2,2558.77,2576.4,2558.26,2599.25,135146806,1.44E+11,1.1059,2570.5
300,2009/4/3,2597.92,2570.5,2555.61,2612.37,123655216,1.31E+11,-0.229,2576.95
300,2009/4/7,2570.62,2576.95,2543.65,2597.06,86083257,93919114170,0.2509,2479.35
300,2009/4/8,2563.72,2479.35,2479.35,2573.09,99328094,1.07E+11,-3.7874,2517.67
300,2009/4/9,2477.42,2517.67,2457.42,2517.74,74593703,82860990025,1.5456,2595.53
300,2009/4/10,2540.11,2595.53,2530.62,2595.6,104144408,1.22E+11,3.0925,2656.52
300,2009/4/13,2621.98,2656.52,2619.37,2668.28,139014541,1.57E+11,2.3498,2676.87
300,2009/4/14,2651.2,2676.87,2637.38,2682.91,110491304,1.27E+11,0.766,2686.99
300,2009/4/15,2662.73,2686.99,2627.81,2690.64,120665292,1.34E+11,0.378,2687.11
300,2009/4/16,2690.51,2687.11,2643.32,2706.62,123729613,1.32E+11,0.0045,2650.69
300,2009/4/17,2675.67,2650.69,2628.62,2693.29,101528808,1.16E+11,-1.3554,2707.67
300,2009/4/20,2643.73,2707.67,2640.99,2708.45,95903694,1.05E+11,2.1496,2675.44
300,2009/4/21,2670.28,2675.44,2634.53,2697.72,108185252,1.18E+11,-1.1903,2576.28
300,2009/4/22,2687.86,2576.28,2563.36,2713.3,124046413,1.32E+11,-3.7063,2593.56
300,2009/4/23,2555.53,2593.56,2543.91,2604.16,80887942,84795657156,0.6707,2572.89
300,2009/4/24,2605.7,2572.89,2570.38,2609.87,73360969,81956596002,-0.797,2513.29
300,2009/4/27,2566.92,2513.29,2499.44,2576.52,72039390,75040611359,-2.3165,2518.53
300,2009/4/28,2490.53,2518.53,2485.8,2531.54,59264983,66247490056,0.2085,2605.37
300,2009/4/29,2518.85,2605.37,2514.14,2615.81,81885006,91496802664,3.448,2622.93
300,2009/4/30,2616.49,2622.93,2604.45,2640.02,85809348,96903683541,0.674,2714.3
300,2009/5/4,2635.13,2714.3,2632.3,2715.19,102916565,1.13E+11,3.4835,2727.01
300,2009/5/5,2733.11,2727.01,2713.23,2751.25,102313722,1.13E+11,0.4683,2764.98
300,2009/5/6,2721.82,2764.98,2713.54,2771.21,105806650,1.18E+11,1.3924,2767.08
300,2009/5/7,2783.58,2767.08,2731.8,2797.47,122101161,1.37E+11,0.076,2789.22
300,2009/5/8,2751.5,2789.22,2733.33,2800.22,106724988,1.21E+11,0.8001,2725.32
300,2009/5/11,2808.14,2725.32,2725.27,2839.61,125364452,1.40E+11,-2.291,2788.56
300,2009/5/12,2702.74,2788.56,2699.95,2788.61,88695942,93421458334,2.3205,2814
300,2009/5/13,2792.42,2814,2775.57,2822.71,107112856,1.24E+11,0.9123,2792.6
300,2009/5/14,2781.05,2792.6,2757.54,2804.48,82639329,96156100934,-0.7605,2796.12
300,2009/5/15,2800.57,2796.12,2773.32,2815.46,64931431,74973035097,0.126,2810.57
300,2009/5/18,2782.58,2810.57,2740.92,2813.76,74835786,88479091592,0.5168,2840.08
300,2009/5/19,2836.34,2840.08,2821.95,2849.63,97703617,1.17E+11,1.05,2812.86
300,2009/5/20,2843.54,2812.86,2812.6,2849.64,87939215,1.05E+11,-0.9584,2750.01
300,2009/5/21,2795.83,2750.01,2735.77,2808.29,85535394,1.03E+11,-2.2344,2740.68
300,2009/5/22,2733.02,2740.68,2719.12,2762.74,61499012,74407198653,-0.3393,2752.72
300,2009/5/25,2684.21,2752.72,2675.28,2761.39,74091671,91048816066,0.4393,2719.76
300,2009/5/26,2757.31,2719.76,2718.55,2762.81,72316012,88894895681,-1.1974,2759.71
300,2009/5/27,2734.42,2759.71,2715.82,2768.57,67976645,78602246106,1.4689,2858.34
300,2009/6/1,2798.93,2858.34,2798.93,2864.47,108564883,1.33E+11,3.5739,2865.1
300,2009/6/2,2878.53,2865.1,2855.06,2892.78,108338397,1.30E+11,0.2365,2939.39
300,2009/6/3,2865.73,2939.39,2864.71,2939.39,112073310,1.32E+11,2.5929,2953.75
300,2009/6/4,2924.27,2953.75,2899.67,2961.04,130127710,1.54E+11,0.4885,2939.31
300,2009/6/5,2966.06,2939.31,2937.18,2975.18,108476324,1.31E+11,-0.4889,2948.48
300,2009/6/8,2937.64,2948.48,2912.49,2978.23,96116366,1.15E+11,0.312,2960.56
300,2009/6/9,2948.95,2960.56,2892.72,2960.9,91989886,1.09E+11,0.4097,2989.59
300,2009/6/10,2972.42,2989.59,2966.58,2995.7,101790039,1.16E+11,0.9806,2961.63
300,2009/6/11,2982.97,2961.63,2951.27,3000.86,87115997,1.02E+11,-0.9353,2906.29
300,2009/6/12,2955.57,2906.29,2883.32,2976.86,80067067,92135559576,-1.8686,2966.19
300,2009/6/15,2911.42,2966.19,2898.07,2967.1,74352090,92689634822,2.061,2961.22
300,2009/6/16,2936.51,2961.22,2929.04,2979.41,70179242,89928387200,-0.1676,3010.59
300,2009/6/17,2957.58,3010.59,2930.49,3017.41,77293118,99945527361,1.6672,3057.43
300,2009/6/18,3014.44,3057.43,3014.44,3061.75,96281316,1.23E+11,1.5558,3080
300,2009/6/19,3061.9,3080,3047.27,3086.72,102518069,1.19E+11,0.7382,3082.56
300,2009/6/22,3106.39,3082.56,3072.53,3116.16,103952583,1.23E+11,0.0831,3083.9
300,2009/6/23,3036.4,3083.9,3028.45,3128.53,111506734,1.27E+11,0.0435,3120.73
300,2009/6/24,3079.5,3120.73,3068.24,3121.21,109424313,1.32E+11,1.1943,3117.92
300,2009/6/25,3125.66,3117.92,3103.87,3141.17,82806887,1.08E+11,-0.09,3128.42
300,2009/6/26,3126.23,3128.42,3109.32,3137.08,70500908,88663497082,0.3368,3179.97
300,2009/6/29,3132.11,3179.97,3122.16,3182.42,84997075,1.08E+11,1.6478,3166.47
300,2009/6/30,3191.64,3166.47,3159.63,3195.72,86782347,1.19E+11,-0.4245,3237.9
300,2009/7/1,3153.54,3237.9,3150.65,3238.79,96950565,1.30E+11,2.2558,3282.36
300,2009/7/2,3248.2,3282.36,3247.57,3285.09,112989294,1.53E+11,1.3731,3327.14
300,2009/7/3,3254.93,3327.14,3249.11,3327.67,105732592,1.43E+11,1.3643,3374.75
300,2009/7/6,3333.1,3374.75,3333.1,3378.05,135264049,1.76E+11,1.431,3340.49
300,2009/7/7,3368.33,3340.49,3327.35,3393.22,129600799,1.60E+11,-1.0152,3352.27
300,2009/7/8,3306.43,3352.27,3261.32,3368.07,113867592,1.47E+11,0.3526,3396.3
300,2009/7/9,3348.22,3396.3,3334.68,3396.48,113081523,1.48E+11,1.3134,3398.31
300,2009/7/10,3398.91,3398.31,3375.97,3428.03,106174912,1.41E+11,0.0592,3361.01
300,2009/7/13,3382.57,3361.01,3358.52,3403.74,99619651,1.32E+11,-1.0976,3454.75
300,2009/7/14,3375.87,3454.75,3375.87,3454.75,107520425,1.43E+11,2.789,3493.3
